"ID","Active (0/1)","Name *","Categories (x","y","z...)","Price tax excluded or Price tax included","Tax rules ID","Wholesale price","On sale (0/1)","Discount amount","Discount percent","Discount from (yyyy-mm-dd)","Discount to (yyyy-mm-dd)","Reference #","Supplier reference #","Supplier","Manufacturer","EAN13","UPC","Ecotax","Width","Height","Depth","Weight","Quantity","Minimal quantity","Visibility","Additional shipping cost","Unity","Unit price","Short description","Description","Tags (x","y","z...)","Meta title","Meta keywords","Meta description","URL rewritten","Text when in stock","Text when backorder allowed","Available for order (0 = No"," 1 = Yes)","Product available date","Product creation date","Show price (0 = No"," 1 = Yes)","Image URLs (x","y","z...)","Delete existing images (0 = No"," 1 = Yes)","Feature(Name:Value:Position)","Available online only (0 = No"," 1 = Yes)","Condition","Customizable (0 = No"," 1 = Yes)","Uploadable files (0 = No"," 1 = Yes)","Text fields (0 = No"," 1 = Yes)","Out of stock","ID / Name of shop","Advanced stock management","Depends On Stock","Warehouse"
944,1,"Планшет Lenovo TAB2 A7-30HC (59436549) Blue 7"", IPS, Quad Core, 1,3Ghz,1Gb/8Gb, 3G, 802.11 b/g/n, GPS, 0.3MP/2MP, Android 4.4, 3 450mAh",Планшеты,2899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
945,1,"Планшет Lenovo TAB2 A7-30DC (59444618) White 7"", IPS, Quad Core, 1,3Ghz,1Gb/16Gb, 3G, 802.11 b/g/n, GPS, 0.3MP/2MP, Android 4.4, 3 450mAh",Планшеты,3199.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
946,1,"Планшет Lenovo TAB2 A7-30DC (59444607) White 7"", IPS, Quad Core, 1,3Ghz,1Gb/8Gb, 3G, 802.11 b/g/n, GPS, 0.3MP/2MP, Android 4.4, 3 450mAh",Планшеты,2999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
947,1,"Планшет Lenovo TAB2 A7-30DC (59444592) Black 7"", IPS, Quad Core, 1,3Ghz,1Gb/8Gb, 3G, 802.11 b/g/n, GPS, 0.3MP/2MP, Android 4.4, 3 450mAh",Планшеты,2999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
948,1,"Планшет Lenovo TAB2 A7-30DC (59444599) Black 7"", IPS, Quad Core, 1,3Ghz,1Gb/16Gb, 3G, 802.11 b/g/n, GPS, 0.3MP/2MP, Android 4.4, 3 450mAh",Планшеты,3199.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
949,1,"Планшет Lenovo TAB2 A7-20 (59444627) Black 7"", IPS, Quad Core, 1,3Ghz,1Gb/8Gb, 802.11 b/g/n, GPS, 0.3MP/2MP, Android 4.4, 3 450mAh",Планшеты,2299.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
950,1,"Планшет Lenovo TAB2 A10-70L (ZA010071UA) Blue 10,1"", IPS, Quad Core, 1,7Ghz,2Gb/32Gb, 3G, BT4.0, 802.11 b/g/n, GPS, 5MP/8MP, Android 4.4, 7 000mAh",Планшеты,7499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
951,1,"Планшет Lenovo TAB2 A10-70L (ZA010017UA) White 10,1"", IPS, Quad Core, 1,7Ghz,2Gb/16Gb, 3G, BT4.0, 802.11 b/g/n, GPS, 5MP/8MP, Android 4.4, 7 000mAh",Планшеты,7199.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
952,1,"Планшет Lenovo TAB2 A10-70L (ZA010015UA) Blue 10,1"", IPS, Quad Core, 1,7Ghz,2Gb/16Gb, 3G, BT4.0, 802.11 b/g/n, GPS, 5MP/8MP, Android 4.4, 7 000mAh",Планшеты,7199.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
953,1,"Планшет Lenovo TAB2 A10-70F (ZA000042UA) White 10,1"", IPS, Quad Core, 1,7Ghz,2Gb/16Gb, BT4.0, 802.11 b/g/n, GPS, 5MP/8MP, Android 4.4, 7 000mAh",Планшеты,6199.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
954,1,"Планшет Lenovo Tab 2 X30L (ZA0D0056UA) White 10,1"", IPS, Quad Core, 1,3Ghz,1Gb/16Gb, 3G, BT4.0, 802.11 b/g/n, GPS, 2MP/5MP, Android 4.4, 7 000mAh",Планшеты,5499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
955,1,"Планшет Lenovo Tab 2 X30L (ZA0D0029UA) Blue 10,1"", IPS, Quad Core, 1,3Ghz,1Gb/16Gb, 3G, BT4.0, 802.11 b/g/n, GPS, 2MP/5MP, Android 4.4, 7 000mAh",Планшеты,5499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
956,1,"Планшет Lenovo Tab 2 X30F (ZA0C0013UA) White 10,1"", IPS, Quad Core, 1,3Ghz,1Gb/16Gb, BT4.0, 802.11 b/g/n, GPS, 2MP/5MP, Android 5.1, 7 000mAh",Планшеты,4499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
957,1,"Планшет Lenovo Tab 2 X30F (ZA0C0071UA) Midnight Blue 10,1"", IPS, Quad Core, 1,3Ghz,1Gb/16Gb, BT4.0, 802.11 b/g/n, GPS, 2MP/5MP, Android 5.1, 7 000mAh",Планшеты,4499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
958,1,"Планшет Lenovo Phab Plus PB1-770M 32GB LTE (ZA070062UA) Platinum 6.8"", IPS, Octa core(8), 1.5 ГГц + 1.0 ГГц,2Gb/32Gb, 3G/4G, BT4.0, 802.11 b/g/n, GPS/ГЛОНАСС, 5MP/13MP, Android 5.0, 3 500mAh",Планшеты,7499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
959,1,"Планшет Impression ImPAD 6115M Black 7"", TFT, Dual Core, 1Ghz,1Gb/16Gb, 3G, 802.11 b/g,/ Android 4.2.2,",Планшеты,1899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
960,1,"Планшет Impression ImPAD 6415 Black 7"", IPS, Quad Core, 1,2Ghz,1Gb/8Gb, 3G. 802.11 b/g,/ Android 5.1",Планшеты,2099.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
961,1,"Планшет Impression ImPAD 6015 Black 7"", TFT, Dual Core, 1Ghz,512MB/8Gb, 3G, 802.11 b/g,/ Android 4.4,",Планшеты,1399.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
962,1,"Планшет Huawei T1-A21L White 9,6"", IPS, Quad Core, 1,2Ghz,1Gb/8Gb, 3G/4G, 802.11 b/g, GPS, 2MP/5MP, Android 4.4 (KitKat), 4 800mAh",Планшеты,5699.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
963,1,"Планшет Fly Life Connect 7"" 3G - 2   2SIM Black 7"", TFT, Dual Core, 1,3Ghz,512MB/4Gb, 802.11 b/g/n,/ Android 4.2.2,",Планшеты,1699.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
964,1,"Планшет Huawei T1-701U Black 7"", IPS, Quad Core, 1,2Ghz,1Gb/8Gb, 3G, 802.11 b/g, GPS, 2MP/2MP, Android 4.4 (KitKat), 4 100mAh",Планшеты,2999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
965,1,"Планшет Assistant AP-807G Black 8"", IPS, Quad Core, 1,3Ghz,1Gb/8Gb, 3G, 802.11 b/g,/ Android 4.2,",Планшеты,2799.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
966,1,"Планшет Assistant AP-777G Green 7"", TN, Dual Core, 1Ghz,512MB/8Gb, 3G, BT4.0, 802.11 b/g, 0.3MP/2MP, Android 4.4.2, 2 400mAh",Планшеты,1449.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
967,1,"Планшет Assistant AP-777G Black 7"", TN, Dual Core, 1Ghz,512MB/8Gb, 3G, BT4.0, 802.11 b/g, 0.3MP/2MP, Android 4.4.2, 2 400mAh",Планшеты,1449.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
968,1,"Планшет Assistant AP-719 Black 7"", TN, Dual Core, 1Ghz,512MB/4Gb, BT4.0, 802.11 b/g,/ Android 4.2, 2 500mAh",Планшеты,1179.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
969,1,"Планшет Assistant AP-728G White 7"", IPS, Dual Core, 1Ghz,1Gb/8Gb, 3G, BT4.0, 802.11 b/g, 0.3MP/2MP, Android 4.4.4, 2 500mAh",Планшеты,1899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
970,1,"Планшет Assistant AP- 115G White 10,1"", TFT, Quad Core, 1,3Ghz,1Gb/8Gb, 3G, 802.11 b/g,/ Android 4.4",Планшеты,2599.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
971,1,TP-Link Neffos C5L Pearl White,Мобильные телефоны,2299.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
972,1,"Планшет Assistant AP- 115G White 10,1"", TFT, Dual Core, 1,2Ghz,1Gb/8Gb, 3G, 802.11 b/g,/ Android 4.2,",Планшеты,2499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
973,1,TP-Link Neffos C5L Grey,Мобильные телефоны,2299.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
974,1,TP-Link Neffos C5 Grey,Мобильные телефоны,3699.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
975,1,TP-Link Neffos C5 Pearl White,Мобильные телефоны,3699.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
976,1,Sigma Х-treme PQ30 black-orange,Мобильные телефоны,7699.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
977,1,Sigma Х-treme PQ33 black-orange,Мобильные телефоны,10599.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
978,1,Sigma Х-treme PQ27 Black,Мобильные телефоны,6363.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
979,1,Sigma Х-treme PQ25 Black,Мобильные телефоны,5656.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
980,1,Sigma Х-treme PQ25 black-yellow,Мобильные телефоны,5656.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
981,1,Sigma Х-treme PQ23 black-orange,Мобильные телефоны,5399.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
982,1,Sigma Х-treme PQ16 black-yellow,Мобильные телефоны,3737.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
983,1,Sigma Х-treme PQ23 Black,Мобильные телефоны,5399.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
984,1,Sigma Х-treme IT68 Black,Мобильные телефоны,1925.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
985,1,Sigma Х-treme PQ16 Black,Мобильные телефоны,3737.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
986,1,Sigma Х-treme IT67 black-orange,Мобильные телефоны,1269.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
987,1,Sigma Х-treme AT67 yellow-blue,Мобильные телефоны,899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
988,1,Sigma Х-treme IT67 Black,Мобильные телефоны,1269.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
989,1,Sigma X-treme II67 Boat black-orange,Мобильные телефоны,1269.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
990,1,Sigma X-treme DZ67 Travel yellow-black,Мобильные телефоны,2299.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
991,1,Sigma X-treme DZ67 Travel black-black,Мобильные телефоны,2299.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
992,1,Sigma X-style 11 Dragon coffe camouflage,Мобильные телефоны,575.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
993,1,Sigma X-style 11 Dragon green camouflage,Мобильные телефоны,575.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
994,1,Sigma X-style 11 Dragon blue camouflage,Мобильные телефоны,575.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
995,1,Sigma X-style 11 Dragon all orange,Мобильные телефоны,575.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
996,1,Sigma Comfort 50 Slim red-black,Мобильные телефоны,725.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
997,1,Sigma X-style 11 Dragon all black,Мобильные телефоны,575.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
998,1,Sigma Comfort 50 Slim Black,Мобильные телефоны,725.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
999,1,Sigma Comfort 50 Slim Red,Мобильные телефоны,725.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1000,1,Sigma Comfort 50 mini3 white-orange,Мобильные телефоны,499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1001,1,Sigma Comfort 50 mini3 grey-orange,Мобильные телефоны,499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1002,1,Sigma Comfort 50 mini3 grey-black,Мобильные телефоны,499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1003,1,Sigma Comfort 50 mini3 black-green,Мобильные телефоны,499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1004,1,Samsung J700H J7 White,Мобильные телефоны,5999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1005,1,Samsung S5611 White,Мобильные телефоны,1709.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1006,1,Samsung J700H J7 Gold,Мобильные телефоны,5999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1007,1,Samsung J700H J7 Black,Мобильные телефоны,5999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1008,1,Samsung J500H J5 Gold,Мобильные телефоны,4999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1009,1,Samsung J500H J5 White,Мобильные телефоны,4999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1010,1,Samsung J500H J5 Black,Мобильные телефоны,4999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1011,1,Samsung J320H Galaxy J3 (2016) DUOS White,Мобильные телефоны,4399.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1012,1,Samsung J320H Galaxy J3 (2016) DUOS Gold,Мобильные телефоны,4399.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1013,1,Samsung J120H J1 (2016) Gold,Мобильные телефоны,3199.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1014,1,Samsung J120H J1 (2016) White,Мобильные телефоны,3199.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1015,1,Samsung J320H Galaxy J3 (2016) DUOS Black,Мобильные телефоны,4399.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1016,1,Samsung J120H J1 (2016) Black,Мобильные телефоны,3199.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1017,1,Samsung J110H J1 Ace White,Мобильные телефоны,2799.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1018,1,Samsung J110H J1 Ace Blue,Мобильные телефоны,2799.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1019,1,Samsung J110H J1 Ace Black,Мобильные телефоны,2799.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1020,1,Samsung J100H/DS J1 Blue,Мобильные телефоны,2499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1021,1,Samsung J100H/DS J1 Black,Мобильные телефоны,2499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1022,1,Samsung G928 Edge Plus SS 32GB Black,Мобильные телефоны,19599.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1023,1,Samsung G925 Galaxy S6 Edge 32GB Black,Мобильные телефоны,18999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1024,1,Samsung G920 Galaxy S6 SS 64GB Gold,Мобильные телефоны,15999.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1025,1,Samsung G531H/DS Grand Prime VE new White,Мобильные телефоны,3899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1026,1,Samsung G531H/DS Grand Prime VE new Gray,Мобильные телефоны,3899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1027,1,Samsung G531H/DS Grand Prime VE new Gold,Мобильные телефоны,3899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1028,1,Samsung G361H/DS Core Prime VE White,Мобильные телефоны,2899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1029,1,Samsung G361H/DS Core Prime VE Silver,Мобильные телефоны,2899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1030,1,Samsung G361H/DS Core Prime VE Charcoal Gray,Мобильные телефоны,2899.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1031,1,Samsung E1202 White,Мобильные телефоны,549.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1032,1,Samsung E1202 Indigo Blue,Мобильные телефоны,549.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1033,1,Samsung E1202 Dark gray,Мобильные телефоны,549.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1034,1,Samsung E1200 White,Мобильные телефоны,499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1035,1,Samsung E1200 Indigo Blue,Мобильные телефоны,499.0,,,,,,,,,,РАДИОЛАЙН,,,,,,,,,10,1,,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
